subjectid;fake_cpr;sex;age;Ethnicity;DODRace;WritingPreference;Installation;Component;Branch;Heightin;weightkg;earlength;footlength;handlength;handbreadth;hipbreadth;chestbreadth;thighcircumference;waistcircumference;anklecircumference;bicepscircumference;calfcircumference;span
2146;011289-1264;Female;22;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;70;849,000000000000;62;267;196;87;408;288,000000000000;667,000000000000;955,000000000000;239,00;342,000000000000;402,000000000000;1832
1175;100487-9056;Female;24;Korean;4;Right hand;Fort Huachuca;Army Reserve;Combat Service Support;64;607,000000000000;53;244;173;75;343;268,000000000000;561,000000000000;753,000000000000;212,00;290,000000000000;359,000000000000;1604
658;190889-5056;Female;22;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;64;623,000000000000;58;247;177;78;337;271,000000000000;583,000000000000;825,000000000000;214,00;284,000000000000;368,000000000000;1650
1777;040187-5862;Female;25;Filipino;4;Right hand;Fort Huachuca;Regular Army;Combat Service Support;67;601,000000000000;58;260;195;82;337;266,000000000000;535,000000000000;774,000000000000;212,00;281,000000000000;364,000000000000;1692
2014;140282-7296;Woman;29;Caribbean Islander;2;Right hand;Fort Huachuca;Regular Army;Combat Service Support;61;516,000000000000;56;242;185;80;295;232,000000000000;525,000000000000;679,000000000000;202,00;281,000000000000;347,000000000000;1601
449;240569-9890;Female;42;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;77;505,000000000000;58;244;174;76;329;238,000000000000;512,000000000000;716,000000000000;207,00;260,000000000000;337,000000000000;1599
905;021089-0390;Female;22;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;60;532,000000000000;50;215;161;73;329;249,000000000000;578,000000000000;699,000000000000;212,00;273,000000000000;347,000000000000;1514
3250;200283-9023;Man;28;Dominican Ecuadorian Puerto Rican;3;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;68;1044,000000000000;72;264;183;90;368;313,000000000000;721,000000000000;1052,000000000000;253,00;392,000000000000;450,000000000000;1724
1744;120170-2381;Man;42;Arab or Middle Eastern;1;Right hand;Fort Huachuca;Army National Guard;Combat Support;71;968,000000000000;71;269;188;94;344;309,000000000000;637,000000000000;982,000000000000;247,00;368,000000000000;429,000000000000;1782
2920;180889-9105;Male;22;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;69;902,000000000000;62;281;191;91;360;314,000000000000;637,000000000000;951,000000000000;243,00;390,000000000000;405,000000000000;1846
2475;180183-5001;Male;29;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;72;938,000000000000;57;273;199;90;370;316,000000000000;626,000000000000;935,000000000000;241,00;366,000000000000;421,000000000000;1905
2276;151176-7879;Male;35;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;74;928,000000000000;64;275;199;87;347;300,000000000000;662,000000000000;999,000000000000;218,00;366,000000000000;379,000000000000;1824
587;270280-9429;Male;31;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;66;873,000000000000;67;264;185;97;365;315,000000000000;656,000000000000;974,000000000000;237,00;357,000000000000;419,000000000000;1708
5858;190960-5887;Male;51;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;71;769,000000000000;67;281;199;89;338;302,000000000000;559,000000000000;928,000000000000;227,00;351,000000000000;352,000000000000;1816
4130;101278-1237;Male;33;NA;2;Right hand;Fort Huachuca;Regular Army;Combat Service Support;70;892,000000000000;68;281;204;97;356;282,000000000000;680,000000000000;915,000000000000;220,00;395,000000000000;392,000000000000;1909
687;020864-3195;Male;47;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;71;963,000000000000;64;257;176;85;355;318,000000000000;611,000000000000;1070,000000000000;228,00;363,000000000000;380,000000000000;1805
5884;200571-7951;Male;40;NA;2;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;947,000000000000;60;289;208;91;346;291,000000000000;670,000000000000;994,000000000000;244,00;431,000000000000;418,000000000000;1803
4605;020877-9463;Man;34;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;73;665,000000000000;67;278;192;87;347;295,000000000000;510,000000000000;812,000000000000;200,00;272,000000000000;322,000000000000;1836
792;041080-9131;Male;31;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;72;754,000000000000;59;278;194;91;325;268,000000000000;565,000000000000;822,000000000000;222,00;331,000000000000;384,000000000000;1839
1168;040685-5135;Man;26;Cuban;3;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;935,000000000000;68;266;186;90;354;312,000000000000;659,000000000000;1024,000000000000;243,00;375,000000000000;412,000000000000;1761
1962;121183-2001;Man;28;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;76;950,000000000000;61;291;210;91;353;327,000000000000;633,000000000000;964,000000000000;235,00;370,000000000000;384,000000000000;1961
998;100760-2929;Male;51;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Service Support;66;822,000000000000;70;243;185;84;334;287,000000000000;625,000000000000;963,000000000000;212,00;383,000000000000;361,000000000000;1677
2070;140387-4067;Man;24;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;70;1052,000000000000;63;280;202;95;382;323,000000000000;720,000000000000;1020,000000000000;277,00;416,000000000000;435,000000000000;1837
5757;131175-2145;Male;36;NA;2;Right hand;Fort Huachuca;Regular Army;Combat Service Support;72;747,000000000000;65;290;205;91;298;301,000000000000;583,000000000000;830,000000000000;220,00;313,000000000000;326,000000000000;1973
1586;140779-0153;Man;32;NA;2;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;845,000000000000;63;277;198;88;328;290,000000000000;657,000000000000;883,000000000000;231,00;378,000000000000;405,000000000000;1862
2236;060970-8963;Male;41;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;66;843,000000000000;63;258;182;77;345;308,000000000000;613,000000000000;1031,000000000000;224,00;346,000000000000;384,000000000000;1731
4984;290570-2927;Male;41;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;73;925,000000000000;68;282;209;98;365;305,000000000000;673,000000000000;1048,000000000000;221,00;321,000000000000;400,000000000000;1877
5735;210685-7267;Male;26;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Service Support;73;926,000000000000;64;280;202;94;370;287,000000000000;658,000000000000;992,000000000000;230,00;378,000000000000;382,000000000000;1896
1410;020958-5643;Man;53;Korean;4;Right hand;Fort Huachuca;Regular Army;Combat Service Support;68;750,000000000000;69;259;192;88;332;282,000000000000;577,000000000000;904,000000000000;228,00;306,000000000000;387,000000000000;1746
2474;071063-4025;Male;48;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;66;733,000000000000;65;252;180;87;322;284,000000000000;582,000000000000;920,000000000000;220,00;340,000000000000;380,000000000000;1680
4786;270979-0183;Male;32;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Service Support;68;815,000000000000;63;263;195;87;347;305,000000000000;598,000000000000;992,000000000000;210,00;335,000000000000;374,000000000000;1748
5845;050577-1109;Male;34;Filipino;4;Right hand;Fort Huachuca;Regular Army;Combat Service Support;70;875,000000000000;69;277;192;85;344;293,000000000000;636,000000000000;915,000000000000;220,00;383,000000000000;414,000000000000;1777
5205;191183-1793;Male;28;Filipino;4;Right hand;Fort Huachuca;Regular Army;Combat Service Support;71;770,000000000000;67;256;195;81;338;276,000000000000;599,000000000000;930,000000000000;206,00;340,000000000000;367,000000000000;1840
2614;040469-7601;Man;42;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;869,000000000000;66;262;181;83;358;304,000000000000;632,000000000000;1024,000000000000;212,00;341,000000000000;382,000000000000;1782
4695;251086-7981;Male;25;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;72;850,000000000000;66;263;190;89;331;284,000000000000;626,000000000000;861,000000000000;238,00;376,000000000000;400,000000000000;1799
2968;191066-5689;Man;45;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;70;962,000000000000;67;273;186;86;342;311,000000000000;602,000000000000;1026,000000000000;225,00;400,000000000000;404,000000000000;1836
4996;171168-8395;Male;43;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;71;811,000000000000;69;276;189;92;353;307,000000000000;579,000000000000;884,000000000000;239,00;337,000000000000;416,000000000000;1821
1772;190363-9381;Male;48;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;66;857,000000000000;63;271;188;87;328;300,000000000000;592,000000000000;983,000000000000;234,00;368,000000000000;389,000000000000;1748
4955;080469-6359;Male;42;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;71;879,000000000000;63;277;205;93;357;302,000000000000;624,000000000000;957,000000000000;230,00;367,000000000000;398,000000000000;1871
5571;110565-7133;Male;46;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Support;70;882,000000000000;61;263;184;83;337;319,000000000000;622,000000000000;981,000000000000;220,00;347,000000000000;407,000000000000;1814
3285;050885-2931;Man;26;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;712,000000000000;58;260;183;80;313;284,000000000000;572,000000000000;826,000000000000;228,00;306,000000000000;370,000000000000;1736
4202;160374-6219;Male;37;Japanese;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;71;832,000000000000;58;282;189;87;339;277,000000000000;614,000000000000;925,000000000000;228,00;350,000000000000;398,000000000000;1755
1485;231284-3743;Man;27;Mexican;3;Right hand;Fort Huachuca;Regular Army;Combat Support;67;742,000000000000;65;262;184;85;321;283,000000000000;594,000000000000;863,000000000000;222,00;346,000000000000;382,000000000000;1690
602;010588-5091;Man;23;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;73;833,000000000000;62;275;200;90;349;294,000000000000;600,000000000000;850,000000000000;234,00;375,000000000000;388,000000000000;1896
399;100682-5673;Male;29;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;73;1151,000000000000;72;274;190;91;370;331,000000000000;694,000000000000;1072,000000000000;234,00;427,000000000000;428,000000000000;1833
995;280281-4705;Male;30;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Support;70;792,000000000000;65;267;192;86;347;291,000000000000;626,000000000000;878,000000000000;212,00;336,000000000000;387,000000000000;1769
1811;010782-6339;Male;29;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;73;862,000000000000;60;281;190;89;360;282,000000000000;636,000000000000;915,000000000000;227,00;353,000000000000;404,000000000000;1861
3397;280786-5861;Male;25;Filipino;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;70;753,000000000000;65;276;185;89;345;298,000000000000;595,000000000000;812,000000000000;220,00;340,000000000000;383,000000000000;1768
634;030688-7223;Male;23;Mexican;3;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;70;823,000000000000;68;262;196;86;352;285,000000000000;643,000000000000;933,000000000000;217,00;337,000000000000;384,000000000000;1827
2611;050784-3195;Male;27;NA;1;Left hand;Fort Huachuca;Army National Guard;Combat Service Support;NA;837,000000000000;62;269;192;90;349;290,000000000000;623,000000000000;847,000000000000;238,00;367,000000000000;405,000000000000;1786
2128;120583-8825;Man;28;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;71;932,000000000000;67;267;188;87;343;291,000000000000;642,000000000000;987,000000000000;233,00;373,000000000000;389,000000000000;1802
1941;241089-1025;Male;22;NA;2;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;70;879,000000000000;57;278;196;90;338;271,000000000000;655,000000000000;956,000000000000;223,00;386,000000000000;368,000000000000;1850
3141;100270-2845;Male;41;NA;1;Right hand;Fort Gordon;Army National Guard;Combat Service Support;70;819,000000000000;72;270;199;91;357;302,000000000000;595,000000000000;942,000000000000;225,00;358,000000000000;373,000000000000;1736
3629;281176-8399;Male;35;NA;1;Right hand;Fort Gordon;Army National Guard;Combat Service Support;74;1061,000000000000;63;270;191;89;365;290,000000000000;691,000000000000;1087,000000000000;237,00;425,000000000000;421,000000000000;1850
3972;190681-6531;Male;30;Mexican;3;Right hand;Fort Gordon;Army National Guard;Combat Service Support;67;733,000000000000;69;254;188;85;337;284,000000000000;583,000000000000;865,000000000000;231,00;324,000000000000;362,000000000000;1750
3147;020772-9183;Man;39;NA;1;Right hand;Fort Gordon;Army National Guard;Combat Support;68;818,000000000000;61;260;187;85;348;278,000000000000;646,000000000000;965,000000000000;221,00;334,000000000000;402,000000000000;1750
4598;170373-5571;Male;38;NA;1;Right hand;Fort Gordon;Army National Guard;Combat Support;68;907,000000000000;66;264;191;93;362;318,000000000000;661,000000000000;991,000000000000;217,00;377,000000000000;398,000000000000;1748
2026;230874-8383;Male;37;NA;1;Right hand;Fort Gordon;Army National Guard;Combat Support;72;875,000000000000;60;277;203;88;364;312,000000000000;623,000000000000;974,000000000000;227,00;343,000000000000;360,000000000000;1884
1016;301286-1271;Male;24;NA;1;Right hand;Fort Gordon;Army National Guard;Combat Support;71;902,000000000000;60;280;198;92;337;311,000000000000;622,000000000000;903,000000000000;245,00;378,000000000000;423,000000000000;1776
4244;060588-2747;Male;23;Korean;4;Right hand;Fort Gordon;Army National Guard;Combat Service Support;67;663,000000000000;60;250;178;84;311;275,000000000000;533,000000000000;761,000000000000;210,00;361,000000000000;365,000000000000;1677
2514;070488-8979;Man;23;NA;2;Right hand;Fort Gordon;Army National Guard;Combat Service Support;70;740,000000000000;65;264;197;92;316;270,000000000000;611,000000000000;773,000000000000;213,00;348,000000000000;380,000000000000;1838
5433;141180-1441;Male;31;NA;1;Right hand;Fort Gordon;Army National Guard;Combat Service Support;78;1093,000000000000;72;318;221;94;406;326,000000000000;702,000000000000;1066,000000000000;242,00;340,000000000000;425,000000000000;2042
2911;150688-9515;Man;23;Cherokee;2;Right hand;Fort Gordon;Army National Guard;Combat Service Support;68;661,000000000000;61;278;206;88;300;254,000000000000;540,000000000000;750,000000000000;219,00;321,000000000000;346,000000000000;1845
3708;291185-7405;Male;26;NA;1;Right hand;Fort Gordon;Army National Guard;Combat Service Support;72;993,000000000000;68;274;195;94;358;315,000000000000;676,000000000000;983,000000000000;237,00;389,000000000000;437,000000000000;1826
2180;240968-8525;Male;43;Puerto Rican;1;Right hand;Fort Gordon;Army National Guard;Combat Service Support;66;766,000000000000;65;248;179;82;331;286,000000000000;576,000000000000;945,000000000000;218,00;350,000000000000;377,000000000000;1637
322;080775-6817;Male;36;Filipino;6;Right hand;Fort Gordon;Army National Guard;Combat Service Support;62;619,000000000000;60;234;178;81;307;276,000000000000;544,000000000000;828,000000000000;200,00;316,000000000000;370,000000000000;1592
3441;010683-4465;Man;28;NA;2;Left hand;Fort Gordon;Army National Guard;Combat Service Support;67;792,000000000000;54;273;209;89;330;293,000000000000;602,000000000000;847,000000000000;216,00;405,000000000000;357,000000000000;1863
2061;241060-5793;Man;51;NA;1;Right hand;Fort Gordon;Army National Guard;Combat Service Support;71;984,000000000000;68;259;188;86;364;327,000000000000;649,000000000000;1065,000000000000;230,00;363,000000000000;413,000000000000;1815
5596;160683-8715;Male;28;NA;2;Right hand;Fort Gordon;Army National Guard;Combat Service Support;72;774,000000000000;60;279;200;88;322;290,000000000000;583,000000000000;798,000000000000;222,00;350,000000000000;374,000000000000;1865
196;211269-8511;Male;41;Mexican;1;Left hand;Fort Gordon;Army National Guard;Combat Service Support;71;879,000000000000;68;272;197;85;349;314,000000000000;609,000000000000;980,000000000000;223,00;402,000000000000;388,000000000000;1820
1369;120986-1355;Male;25;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;69;928,000000000000;65;260;190;86;354;316,000000000000;668,000000000000;1044,000000000000;233,00;377,000000000000;401,000000000000;1726
3959;081086-4063;Male;25;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;69;803,000000000000;62;273;188;90;358;273,000000000000;654,000000000000;876,000000000000;228,00;367,000000000000;390,000000000000;1762
4272;110488-6605;Man;23;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;69;884,000000000000;61;283;188;90;364;284,000000000000;636,000000000000;957,000000000000;240,00;343,000000000000;395,000000000000;1796
4417;070885-2949;Male;26;NA;1;Left hand;Fort Gordon;Regular Army;Combat Service Support;73;836,000000000000;60;283;208;98;357;282,000000000000;591,000000000000;830,000000000000;245,00;356,000000000000;388,000000000000;1876
5170;100480-9015;Male;31;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;74;810,000000000000;58;261;195;88;335;306,000000000000;596,000000000000;895,000000000000;221,00;364,000000000000;367,000000000000;1855
5817;170890-0835;Man;21;Chippewa;5;Right hand;Fort Gordon;Regular Army;Combat Service Support;70;936,000000000000;72;280;192;93;358;298,000000000000;646,000000000000;933,000000000000;240,00;400,000000000000;393,000000000000;1841
5434;300391-9697;Male;20;NA;1;Right hand;Fort Gordon;Regular Army;Combat Support;68;619,000000000000;67;269;190;85;294;255,000000000000;516,000000000000;784,000000000000;218,00;318,000000000000;352,000000000000;1805
1738;300887-6819;Man;24;Mexican;3;Right hand;Fort Gordon;Regular Army;Combat Service Support;67;772,000000000000;69;276;189;86;328;264,000000000000;619,000000000000;840,000000000000;236,00;348,000000000000;409,000000000000;1740
1075;170986-2161;Male;25;NA;2;Right hand;Fort Gordon;Regular Army;Combat Service Support;72;908,000000000000;63;276;201;87;365;278,000000000000;675,000000000000;973,000000000000;230,00;365,000000000000;386,000000000000;1833
2623;220489-7773;Male;22;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;69;661,000000000000;58;261;187;84;337;280,000000000000;549,000000000000;815,000000000000;226,00;295,000000000000;360,000000000000;1790
3761;250481-5125;Male;30;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;72;1090,000000000000;68;298;203;90;392;299,000000000000;746,000000000000;1112,000000000000;274,00;384,000000000000;440,000000000000;1868
3087;110386-7107;Man;25;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;70;957,000000000000;63;261;186;86;374;308,000000000000;656,000000000000;1022,000000000000;235,00;380,000000000000;421,000000000000;1776
2396;100480-2573;Male;31;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;71;877,000000000000;65;280;197;91;343;265,000000000000;632,000000000000;896,000000000000;224,00;363,000000000000;373,000000000000;1780
181;050979-1565;Male;32;Mexican;3;Right hand;Fort Gordon;Regular Army;Combat Support;70;991,000000000000;65;274;192;88;362;296,000000000000;684,000000000000;1076,000000000000;233,00;371,000000000000;415,000000000000;1802
2268;280189-2105;Male;22;NA;1;Left hand;Fort Gordon;Regular Army;Combat Service Support;70;603,000000000000;63;273;197;86;298;268,000000000000;493,000000000000;720,000000000000;217,00;305,000000000000;358,000000000000;1799
2963;180190-3191;Male;21;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;66;791,000000000000;63;257;178;86;337;280,000000000000;658,000000000000;921,000000000000;230,00;337,000000000000;393,000000000000;1674
2876;150785-9309;Male;26;NA;1;Left hand;Fort Gordon;Regular Army;Combat Service Support;75;791,000000000000;60;280;196;87;340;281,000000000000;565,000000000000;813,000000000000;239,00;335,000000000000;408,000000000000;1883
5745;051288-4469;Male;23;Belizean;2;Right hand;Fort Gordon;Regular Army;Combat Service Support;70;771,000000000000;67;288;205;89;308;262,000000000000;589,000000000000;821,000000000000;217,00;322,000000000000;397,000000000000;1891
1753;090788-3835;Male;23;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;71;927,000000000000;65;277;195;88;368;294,000000000000;668,000000000000;935,000000000000;250,00;372,000000000000;426,000000000000;1789
2651;230787-3985;Male;24;NA;1;Right hand;Fort Gordon;Regular Army;Combat Support;67;801,000000000000;57;252;182;81;352;296,000000000000;643,000000000000;897,000000000000;225,00;365,000000000000;413,000000000000;1697
3097;010482-8233;Male;29;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;69;969,000000000000;68;268;195;92;342;303,000000000000;671,000000000000;1028,000000000000;231,00;387,000000000000;422,000000000000;1831
5099;070181-4889;Male;30;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;69;775,000000000000;66;253;184;87;344;276,000000000000;596,000000000000;958,000000000000;217,00;325,000000000000;392,000000000000;1784
1351;061288-5957;Male;23;Hmong;4;Left hand;Fort Gordon;Regular Army;Combat Service Support;62;564,000000000000;59;237;167;79;305;237,000000000000;551,000000000000;735,000000000000;205,00;277,000000000000;346,000000000000;1599
4163;270985-1211;Male;26;NA;2;Right hand;Fort Gordon;Regular Army;Combat Service Support;68;728,000000000000;65;260;187;83;323;269,000000000000;599,000000000000;823,000000000000;215,00;336,000000000000;366,000000000000;1836
1064;210588-5157;Male;23;NA;1;Right hand;Fort Gordon;Regular Army;Combat Support;74;1033,000000000000;70;293;203;98;374;312,000000000000;676,000000000000;1018,000000000000;270,00;395,000000000000;437,000000000000;1894
4646;230685-8373;Male;26;Puerto Rican;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;73;710,000000000000;70;278;202;91;348;269,000000000000;555,000000000000;867,000000000000;217,00;296,000000000000;351,000000000000;1872
4530;100691-3727;Man;20;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;73;948,000000000000;68;280;200;90;353;288,000000000000;667,000000000000;938,000000000000;230,00;368,000000000000;395,000000000000;1811
171;011086-7113;Male;25;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;75;1020,000000000000;68;282;193;90;399;299,000000000000;742,000000000000;1011,000000000000;258,00;389,000000000000;416,000000000000;1885
353;170479-7845;Male;32;NA;2;Right hand;Fort Gordon;Regular Army;Combat Service Support;72;935,000000000000;70;287;205;92;333;276,000000000000;659,000000000000;916,000000000000;232,00;368,000000000000;409,000000000000;1853
2689;120274-8853;Male;37;NA;1;Right hand;Fort Gordon;Regular Army;Combat Support;77;1007,000000000000;70;286;206;95;397;331,000000000000;658,000000000000;1000,000000000000;245,00;386,000000000000;418,000000000000;2032
4309;290386-0177;Male;25;NA;1;Right hand;Fort Gordon;Regular Army;Combat Support;71;688,000000000000;65;257;183;87;332;293,000000000000;529,000000000000;777,000000000000;217,00;330,000000000000;385,000000000000;1763
2071;081087-0839;Male;24;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;72;941,000000000000;65;293;199;95;360;301,000000000000;637,000000000000;984,000000000000;241,00;387,000000000000;393,000000000000;1858
3265;060490-6689;Male;21;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;66;690,000000000000;62;261;178;85;317;274,000000000000;557,000000000000;820,000000000000;217,00;323,000000000000;365,000000000000;1709
483;171090-9885;Man;21;NA;2;Left hand;Fort Gordon;Regular Army;Combat Service Support;77;1126,000000000000;63;323;239;101;343;307,000000000000;710,000000000000;980,000000000000;264,00;403,000000000000;437,000000000000;2121
5943;190186-4813;Male;25;NA;1;Right hand;Fort Gordon;Regular Army;Combat Service Support;74;935,000000000000;64;263;190;94;356;291,000000000000;648,000000000000;941,000000000000;237,00;355,000000000000;400,000000000000;1870
4217;130782-1999;Male;29;NA;2;Right hand;Fort Gordon;Regular Army;Combat Support;70;932,000000000000;56;271;198;92;331;290,000000000000;696,000000000000;943,000000000000;229,00;375,000000000000;414,000000000000;1831
2147;300985-3389;Male;26;NA;1;Right hand;Fort Huachuca;Army National Guard;Combat Service Support;74;979,000000000000;65;276;201;93;362;294,000000000000;670,000000000000;914,000000000000;244,00;405,000000000000;412,000000000000;1952
1224;010983-1387;Man;28;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Support;69;917,000000000000;62;256;191;85;354;299,000000000000;672,000000000000;1081,000000000000;208,00;328,000000000000;385,000000000000;1790
4391;070360-4871;Male;51;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Support;70;850,000000000000;72;270;194;89;338;301,000000000000;621,000000000000;978,000000000000;228,00;362,000000000000;395,000000000000;1803
3339;070878-0637;Male;33;Cambodian;4;Left hand;Fort Huachuca;Regular Army;Combat Service Support;66;542,000000000000;60;243;178;77;295;267,000000000000;483,000000000000;677,000000000000;190,00;284,000000000000;354,000000000000;1723
5814;160763-8247;Man;48;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Support;71;948,000000000000;70;273;202;95;379;306,000000000000;647,000000000000;1062,000000000000;237,00;374,000000000000;429,000000000000;1861
5598;211263-8669;Male;48;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Support;68;858,000000000000;66;259;190;87;342;288,000000000000;613,000000000000;990,000000000000;233,00;314,000000000000;413,000000000000;1760
4024;090862-2077;Male;49;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;68;913,000000000000;58;271;184;86;342;323,000000000000;609,000000000000;1040,000000000000;244,00;339,000000000000;402,000000000000;1763
257;020270-8093;Man;41;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Support;70;834,000000000000;63;272;183;85;341;298,000000000000;628,000000000000;921,000000000000;233,00;348,000000000000;403,000000000000;1767
1520;250962-5537;Male;49;Micronesian;6;Right hand;Fort Huachuca;Regular Army;Combat Support;66;891,000000000000;68;262;183;89;346;312,000000000000;658,000000000000;1024,000000000000;228,00;383,000000000000;436,000000000000;1664
5226;140968-5889;Man;43;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;73;988,000000000000;67;277;194;92;350;317,000000000000;649,000000000000;1073,000000000000;225,00;372,000000000000;420,000000000000;1824
2640;040476-3171;Male;35;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Support;69;801,000000000000;70;262;197;90;346;276,000000000000;641,000000000000;908,000000000000;227,00;343,000000000000;396,000000000000;1746
774;110468-8115;Male;43;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;68;940,000000000000;61;265;193;88;344;291,000000000000;647,000000000000;1072,000000000000;225,00;375,000000000000;408,000000000000;1716
5893;040379-7149;Male;32;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Support;73;1002,000000000000;69;271;196;93;369;351,000000000000;678,000000000000;1016,000000000000;238,00;403,000000000000;427,000000000000;1913
4622;090468-7415;Male;43;NA;1;Left hand;Fort Huachuca;Regular Army;Combat Service Support;68;898,000000000000;71;263;182;90;358;313,000000000000;627,000000000000;1002,000000000000;224,00;351,000000000000;402,000000000000;1758
6109;211091-6173;Male;20;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;71;645,000000000000;58;270;193;85;309;268,000000000000;538,000000000000;772,000000000000;223,00;294,000000000000;348,000000000000;1824
3813;291289-2813;Male;22;Cherokee;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;623,000000000000;60;262;184;84;316;266,000000000000;536,000000000000;787,000000000000;211,00;285,000000000000;343,000000000000;1711
3911;030693-9839;Man;18;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;64;769,000000000000;60;250;183;84;347;290,000000000000;628,000000000000;918,000000000000;219,00;352,000000000000;393,000000000000;1646
2065;191292-9477;Man;19;NA;2;Left hand;Fort Huachuca;Regular Army;Combat Service Support;70;627,000000000000;56;276;197;88;303;259,000000000000;539,000000000000;725,000000000000;213,00;302,000000000000;350,000000000000;1927
913;270686-2409;Man;25;NA;1;Right hand;Fort Huachuca;Regular Army;Combat Service Support;73;855,000000000000;60;280;193;90;358;305,000000000000;634,000000000000;952,000000000000;248,00;341,000000000000;410,000000000000;1887
651;310882-5609;Male;29;Japanese;4;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;855,000000000000;66;259;182;82;332;293,000000000000;639,000000000000;985,000000000000;210,00;368,000000000000;383,000000000000;1730
3007;310183-2121;Male;28;Mexican;3;Right hand;Fort Huachuca;Regular Army;Combat Service Support;69;881,000000000000;70;274;190;90;365;304,000000000000;638,000000000000;951,000000000000;235,00;368,000000000000;380,000000000000;1771
